p_val,avg_log2FC,pct.1,pct.2,p_val_adj,cluster,gene,name,description
1.41177430393692e-19,0.65615478184398,0.446,0.254,2.82354860787385e-16,6,AAEL019925,,Guanylate cyclase [Source:UniProtKB/TrEMBL%3BAcc:Q174S2]
5.9427648332561e-13,2.07472621382046,0.586,0.251,1.18855296665122e-09,8,AAEL019925,,Guanylate cyclase [Source:UniProtKB/TrEMBL%3BAcc:Q174S2]
1.64105829709067e-19,2.13865562665544,0.358,0.031,3.28211659418133e-16,6,AAEL003104,,tripartite motif protein trim2%2C3
2.21399592027673e-19,0.356239986550692,0.439,0.252,4.4279918405534697e-16,6,AAEL020936,,unspecified product
7.30832279661726e-19,1.16937387869762,0.449,0.269,1.4616645593234501e-15,6,AAEL021746,,unspecified product
1.2214523234112e-05,0.312284267748837,0.401,0.272,0.024429046468224,9,AAEL021746,,unspecified product
1.40638452865914e-07,1.42493622657512,0.36,0.274,0.0002812769057318,10,AAEL021746,,unspecified product
8.8903671000979e-19,2.65074719433206,0.474,0.24,1.7780734200195802e-15,6,AAEL023701,,unspecified product
8.90029393932404e-19,0.963388841979243,0.396,0.166,1.78005878786481e-15,6,AAEL000993,,dally
2.3492073569967602e-15,0.497938925852923,0.406,0.168,4.69841471399353e-12,9,AAEL000993,,dally
9.50629615280604e-19,1.52822478842604,0.439,0.197,1.90125923056121e-15,6,AAEL003658,,laminin beta-2 chain
6.37367402015505e-44,0.806826900993385,0.604,0.195,1.2747348040310099e-40,9,AAEL003658,,laminin beta-2 chain
9.908611852092209e-26,2.11120035229984,0.897,0.204,1.98172237041844e-22,12,AAEL003658,,laminin beta-2 chain
6.9032675439288594e-18,1.28516998212656,0.379,0.17,1.38065350878577e-14,6,AAEL004212,,unspecified product
1.1135222352406e-17,0.684323084517741,0.284,0.096,2.22704447048121e-14,6,AAEL026652,,unspecified product
2.07657442722213e-07,0.499541025591141,0.379,0.102,0.0004153148854444,12,AAEL026652,,unspecified product
1.7100588187100402e-17,1.23859146293051,0.407,0.203,3.42011763742008e-14,6,AAEL019654,,unspecified product
2.65346753336091e-10,1.51696647309339,0.55,0.2,5.30693506672182e-07,8,AAEL019654,,unspecified product
1.8661003290512502e-17,0.721826939612229,0.414,0.209,3.7322006581025e-14,6,AAEL019746,,unspecified product
1.88779550836639e-24,0.546920073175562,0.514,0.208,3.77559101673278e-21,9,AAEL019746,,unspecified product
9.03756119353043e-05,0.644609983563169,0.39,0.216,0.180751223870609,11,AAEL019746,,unspecified product
3.998752085725531e-09,1.09236750082518,0.621,0.215,7.99750417145105e-06,12,AAEL019746,,unspecified product
4.06499720610687e-17,1.90814042887826,0.435,0.19,8.12999441221374e-14,6,AAEL013466,,ankyrin 2%2C3/unc44
1.14859254307476e-09,1.32573845416605,0.564,0.188,2.29718508614953e-06,8,AAEL013466,,ankyrin 2%2C3/unc44
4.15343870650141e-17,0.400989446765364,0.386,0.196,8.306877413002821e-14,6,AAEL019776,,unspecified product
2.32405025607289e-07,1.6167277408055,0.541,0.193,0.0004648100512145,8,AAEL019776,,unspecified product
4.74244593311452e-17,0.33190089177901,0.26,0.042,9.484891866229041e-14,6,AAEL014041,,unspecified product
1.06781737800261e-16,0.931830537879184,0.453,0.293,2.13563475600522e-13,6,AAEL007038,,prolyl 4-hydroxylase alpha subunit 1
1.28699735259072e-06,0.255262197706077,0.12,0.303,0.0025739947051814,10,AAEL007038,,prolyl 4-hydroxylase alpha subunit 1
6.75353561201186e-18,1.78688279331387,0.828,0.297,1.3507071224023701e-14,12,AAEL007038,,prolyl 4-hydroxylase alpha subunit 1
1.21286365431486e-16,1.62572121183964,0.34,0.09,2.4257273086297197e-13,6,AAEL008641,,GTP-binding  protein (o) alpha subunit%2C gnao
1.47016081271555e-37,2.29818569500425,0.472,0.093,2.9403216254311e-34,10,AAEL008641,,GTP-binding  protein (o) alpha subunit%2C gnao
1.50032540102245e-16,0.253382351815795,0.305,0.147,3.00065080204491e-13,6,AAEL009086,,unspecified product
1.08777000201139e-49,3.60386388999975,1.0,0.149,2.17554000402278e-46,12,AAEL009086,,unspecified product
1.73284828915477e-16,0.393994213370272,0.379,0.191,3.46569657830954e-13,6,AAEL013840,,unspecified product
3.42010276120732e-13,1.51117545935249,0.318,0.195,6.84020552241465e-10,8,AAEL013840,,unspecified product
1.8139804913159599e-16,1.20022453462646,0.509,0.381,3.62796098263192e-13,6,AAEL011184,,mitochondrial phosphate carrier protein
1.9369867923695599e-16,1.9524845604264,0.442,0.281,3.87397358473912e-13,6,AAEL026310,,unspecified product
3.68469655475292e-16,0.526679515730701,0.326,0.179,7.36939310950585e-13,6,AAEL007633,,dihydropyrimidinase
4.06550050573251e-16,0.964490780175047,0.491,0.344,8.13100101146503e-13,6,AAEL006480,,unspecified product
3.51487231955713e-13,2.26157957455776,0.707,0.348,7.02974463911427e-10,11,AAEL006480,,unspecified product
2.8624339669346403e-15,2.23811919987839,0.862,0.348,5.72486793386928e-12,12,AAEL006480,,unspecified product
6.55314392137295e-16,1.53325756370337,0.484,0.315,1.3106287842745899e-12,6,AAEL018120,,Ribosomal protein S6 kinase [Source:UniProtKB/TrEMBL%3BAcc:Q535V4]
3.4205161573036303e-19,1.33809734808753,0.686,0.31,6.84103231460726e-16,8,AAEL018120,,Ribosomal protein S6 kinase [Source:UniProtKB/TrEMBL%3BAcc:Q535V4]
6.56005740133504e-29,0.332558905646587,0.689,0.31,1.31201148026701e-25,9,AAEL018120,,Ribosomal protein S6 kinase [Source:UniProtKB/TrEMBL%3BAcc:Q535V4]
2.1358094579549203e-15,1.12936202415301,0.305,0.08,4.27161891590983e-12,6,AAEL018057,,unspecified product
2.2391987887904e-15,0.700565687813951,0.27,0.086,4.4783975775808e-12,6,AAEL004409,,yellow protein%2C putative
2.4191127120304703e-15,2.62422427995143,0.488,0.299,4.83822542406093e-12,6,AAEL013684,,unspecified product
3.35830733611961e-15,0.654221380572383,0.477,0.29,6.71661467223923e-12,6,AAEL018161,,unspecified product
4.94742515003518e-23,1.94527085678625,0.682,0.286,9.894850300070361e-20,8,AAEL018161,,unspecified product
9.04068784171126e-41,0.624990928554876,0.731,0.285,1.80813756834225e-37,9,AAEL018161,,unspecified product
9.373396285833861e-15,0.447715464518764,0.123,0.261,1.8746792571667697e-11,6,AAEL003861,,bmp-induced factor
1.02306675870255e-14,0.449341672913306,0.418,0.281,2.0461335174051e-11,6,AAEL005032,,unspecified product
6.68278977535055e-05,0.70141916889805,0.517,0.285,0.133655795507011,12,AAEL005032,,unspecified product
2.25942407071763e-14,0.303468592398262,0.344,0.169,4.5188481414352595e-11,6,AAEL007658,,partitioning defective 3%2C par-3
0.000104430519066,1.67898113036712,0.5,0.165,0.208861038132178,8,AAEL007658,,partitioning defective 3%2C par-3
4.74460765246455e-14,0.294727577894767,0.365,0.21,9.4892153049291e-11,6,AAEL010513,,class b basic helix-loop-helix protein (bhlhb) (differentially expressed in chondrocytes) (mdec) (sharp)
3.65307159640508e-08,1.73223294578107,0.55,0.206,7.30614319281016e-05,8,AAEL010513,,class b basic helix-loop-helix protein (bhlhb) (differentially expressed in chondrocytes) (mdec) (sharp)
1.71101063168408e-13,2.14230749400844,0.354,0.079,3.42202126336817e-10,6,AAEL020488,,unspecified product
3.03422619128686e-44,3.24903563261231,0.496,0.083,6.06845238257372e-41,10,AAEL020488,,unspecified product
2.03680328285566e-13,0.262687913423361,0.411,0.25,4.07360656571132e-10,6,AAEL004229,GSTT4,glutathione transferase
2.53571811866786e-13,0.494742846555145,0.368,0.196,5.07143623733571e-10,6,AAEL019833,,unspecified product
0.0026517428167672,1.03355895928794,0.518,0.193,1.0,8,AAEL019833,,unspecified product
1.00495917780508e-40,0.915400175607627,0.613,0.191,2.00991835561016e-37,9,AAEL019833,,unspecified product
3.51677931936955e-13,0.846075502643276,0.305,0.089,7.0335586387391e-10,6,AAEL004269,,hippocalcin
1.54408683513398e-57,1.0320642636007,0.636,0.081,3.0881736702679704e-54,8,AAEL004269,,hippocalcin
6.36709976440122e-13,0.496057554004809,0.344,0.153,1.2734199528802401e-09,6,AAEL014589,,reticulocalbin
5.14046973830146e-09,0.593570580613019,0.517,0.159,1.02809394766029e-05,12,AAEL014589,,reticulocalbin
7.55257439221864e-13,0.679417325210218,0.396,0.223,1.5105148784437302e-09,6,AAEL024923,,unspecified product
8.24961478015155e-13,0.266003782339792,0.319,0.169,1.6499229560303102e-09,6,AAEL022328,,unspecified product
1.1034670097755e-06,0.252842727774138,0.321,0.17,0.002206934019551,9,AAEL022328,,unspecified product
8.29710295510406e-13,0.418630695896797,0.418,0.273,1.6594205910208101e-09,6,AAEL012347,,unspecified product
0.001394132071819,1.01080736083928,0.523,0.271,1.0,8,AAEL012347,,unspecified product
6.43454265132036e-31,0.881397393205713,0.58,0.27,1.28690853026407e-27,9,AAEL012347,,unspecified product
0.0013233555079055,0.260191963883994,0.448,0.278,1.0,12,AAEL012347,,unspecified product
1.35975946979861e-12,0.323927725547486,0.147,0.257,2.71951893959722e-09,6,AAEL012925,,carbon catabolite repressor protein
1.23852186283649e-06,1.60027334897871,0.545,0.244,0.0024770437256729,8,AAEL012925,,carbon catabolite repressor protein
1.11961353022939e-35,0.622236618704915,0.594,0.243,2.23922706045877e-32,9,AAEL012925,,carbon catabolite repressor protein
1.4333930381272298e-12,0.477299206129302,0.323,0.152,2.86678607625445e-09,6,AAEL015394,GPRMGL3_2,GPCR Metabotropic glutamate Family
1.44019001169255e-12,0.757209740084513,0.547,0.382,2.8803800233851e-09,6,AAEL010018,,unspecified product
2.64374049960461e-05,0.865968881484165,0.609,0.382,0.0528748099920923,8,AAEL010018,,unspecified product
4.3833440100351e-76,1.44245575956845,0.934,0.373,8.7666880200702e-73,9,AAEL010018,,unspecified product
1.7537411613628698e-12,0.826391216393118,0.295,0.168,3.5074823227257503e-09,6,AAEL007240,,cdc42 GTPase-activating protein
3.4112335397439098e-12,3.38569152569407,0.372,0.089,6.822467079487821e-09,6,AAEL019501,,unspecified product
1.6256460352178297e-11,0.582725640921233,0.273,0.094,3.25129207043565e-08,8,AAEL019501,,unspecified product
4.91216912631829e-12,0.515095506178952,0.323,0.182,9.82433825263657e-09,6,AAEL014366,,unspecified product
1.07566665588676e-11,0.557988331742912,0.428,0.289,2.15133331177352e-08,6,AAEL013132,,6-phosphofructo-2-kinase/fructose-2%2C6-bisphosphatase short form
0.0002086529633542,0.884672542345619,0.559,0.286,0.417305926708533,8,AAEL013132,,6-phosphofructo-2-kinase/fructose-2%2C6-bisphosphatase short form
4.35096344432967e-11,0.406112986659627,0.418,0.263,8.70192688865934e-08,6,AAEL020559,STAT,JAKSTAT pathway signalling transcription factor
3.54365545774038e-39,2.12168053897531,0.714,0.256,7.087310915480749e-36,8,AAEL020559,STAT,JAKSTAT pathway signalling transcription factor
7.622174790876629e-57,0.89133872162089,0.741,0.255,1.52443495817533e-53,9,AAEL020559,STAT,JAKSTAT pathway signalling transcription factor
4.96481407817605e-11,0.813495943334916,0.267,0.112,9.92962815635211e-08,6,AAEL002392,,BTB domain-containing protein [Source:UniProtKB/TrEMBL%3BAcc:A0A1S4F1S9]
3.5790186743432904e-19,0.97088816786296,0.3,0.112,7.15803734868659e-16,8,AAEL002392,,BTB domain-containing protein [Source:UniProtKB/TrEMBL%3BAcc:A0A1S4F1S9]
8.026692965405669e-11,1.18285061061001,0.33,0.098,1.60533859308113e-07,6,AAEL008471,,unspecified product
0.0001210786289212,0.41583038723225,0.345,0.106,0.242157257842554,12,AAEL008471,,unspecified product
8.454826547026449e-11,0.422572873001619,0.4,0.262,1.69096530940529e-07,6,AAEL009085,,rho/rac/cdc GTPase-activating protein
0.0071949393700653,0.94673688534251,0.264,0.268,1.0,10,AAEL009085,,rho/rac/cdc GTPase-activating protein
8.522591611180139e-11,0.255710038104344,0.389,0.22,1.70451832223603e-07,6,AAEL018241,,unspecified product
4.22557845989713e-16,1.53023730238467,0.645,0.214,8.45115691979425e-13,8,AAEL018241,,unspecified product
1.38662408806037e-10,0.657604183589115,0.312,0.167,2.77324817612075e-07,6,AAEL025130,,unspecified product
4.085906654646351e-09,1.43276245842961,0.536,0.162,8.1718133092927e-06,8,AAEL025130,,unspecified product
1.64080385081808e-10,0.306817645325282,0.34,0.191,3.28160770163615e-07,6,AAEL019672,,unspecified product
6.11997662186893e-25,2.24014747898656,0.641,0.183,1.2239953243737901e-21,8,AAEL019672,,unspecified product
1.00866916800501e-28,0.50802718443891,0.524,0.187,2.0173383360100102e-25,9,AAEL019672,,unspecified product
2.06049711326188e-10,0.490699413732534,0.46,0.323,4.12099422652377e-07,6,AAEL020800,,unspecified product
0.0004004232063897,0.826531432704733,0.432,0.326,0.800846412779411,8,AAEL020800,,unspecified product
6.18009209342644e-10,0.307628414752692,0.242,0.295,1.23601841868529e-06,6,AAEL007180,,unspecified product
7.87650178793462e-10,1.08179307064526,0.291,0.066,1.57530035758692e-06,6,AAEL009466,,protein kinase c
1.47723184344043e-09,1.02294196427285,0.491,0.359,2.95446368688086e-06,6,AAEL021782,,unspecified product
4.05770560703968e-51,2.17262524737526,0.805,0.351,8.11541121407936e-48,8,AAEL021782,,unspecified product
0.0005266486537921,0.322601927653765,0.512,0.363,1.0,11,AAEL021782,,unspecified product
2.20668507690664e-09,1.2521560149607,0.512,0.429,4.41337015381328e-06,6,AAEL007765,SRPN10,Serine Protease Inhibitor (serpin)  likely cleavage at K/R. Transcript A.
8.62477951289637e-15,0.984540874355596,0.727,0.424,1.72495590257927e-11,8,AAEL007765,SRPN10,Serine Protease Inhibitor (serpin)  likely cleavage at K/R. Transcript A.
9.76513420303554e-25,2.33058572287404,0.672,0.428,1.9530268406071102e-21,10,AAEL007765,SRPN10,Serine Protease Inhibitor (serpin)  likely cleavage at K/R. Transcript A.
0.0005810662937889,0.581872930002513,0.585,0.432,1.0,11,AAEL007765,SRPN10,Serine Protease Inhibitor (serpin)  likely cleavage at K/R. Transcript A.
1.85290396357132e-08,0.632725542381357,0.828,0.431,3.70580792714264e-05,12,AAEL007765,SRPN10,Serine Protease Inhibitor (serpin)  likely cleavage at K/R. Transcript A.
3.0093811132920303e-09,0.621159123836419,0.295,0.103,6.01876222658406e-06,6,AAEL027099,,unspecified product
5.34539540261409e-19,0.403758464693599,0.414,0.101,1.0690790805228201e-15,8,AAEL027099,,unspecified product
3.5886853345609904e-09,0.327856076891498,0.407,0.291,7.17737066912199e-06,6,AAEL012513,,calcium-binding protein E63-1
0.0002592563172596,1.29683703996771,0.527,0.289,0.518512634519294,8,AAEL012513,,calcium-binding protein E63-1
6.245543771415121e-09,0.377322344981719,0.256,0.125,1.24910875428302e-05,6,AAEL005417,,annexin x
1.30552119996507e-19,1.28410864279034,0.655,0.128,2.61104239993013e-16,12,AAEL005417,,annexin x
6.599250365766011e-09,0.432057623912032,0.291,0.117,1.3198500731532e-05,6,AAEL011652,,unspecified product
7.305252901453551e-09,1.17502731855906,0.67,0.608,1.46105058029071e-05,6,AAEL002851,,Tubulin beta chain [Source:UniProtKB/TrEMBL%3BAcc:Q17GX9]
7.297889096829261e-31,1.16140630392766,0.927,0.601,1.45957781936585e-27,8,AAEL002851,,Tubulin beta chain [Source:UniProtKB/TrEMBL%3BAcc:Q17GX9]
2.4530139804236897e-42,0.690638883511717,0.906,0.602,4.90602796084739e-39,9,AAEL002851,,Tubulin beta chain [Source:UniProtKB/TrEMBL%3BAcc:Q17GX9]
2.37348078441091e-08,0.496838810826524,0.432,0.312,4.74696156882182e-05,6,AAEL007662,,casein kinase
1.28801123132623e-13,0.958374109669785,0.641,0.306,2.57602246265245e-10,8,AAEL007662,,casein kinase
6.3460281465334805e-52,0.932573809383968,0.769,0.303,1.2692056293067001e-48,9,AAEL007662,,casein kinase
2.71890951463541e-08,0.662247426024653,0.442,0.324,5.43781902927083e-05,6,AAEL001798,,protein tyrosine phosphatase prl
3.09269462821957e-20,1.79829297380219,0.655,0.319,6.18538925643914e-17,8,AAEL001798,,protein tyrosine phosphatase prl
8.87235510314618e-35,0.434921496947269,0.693,0.318,1.7744710206292402e-31,9,AAEL001798,,protein tyrosine phosphatase prl
2.95388169680627e-08,0.844183128038872,0.274,0.147,5.90776339361254e-05,6,AAEL019553,,unspecified product
9.99135131618026e-07,1.76574219891596,0.523,0.141,0.001998270263236,8,AAEL019553,,unspecified product
9.85923938836507e-36,0.641676162785965,0.505,0.142,1.97184787767301e-32,9,AAEL019553,,unspecified product
3.52321602327571e-08,1.02234548319872,0.516,0.394,7.04643204655141e-05,6,AAEL001411,,myosin heavy chain%2C nonmuscle or smooth muscle
1.0846718659035401e-31,1.84963147056383,0.75,0.388,2.1693437318070897e-28,8,AAEL001411,,myosin heavy chain%2C nonmuscle or smooth muscle
3.53796483775937e-68,0.944458117696145,0.915,0.383,7.075929675518741e-65,9,AAEL001411,,myosin heavy chain%2C nonmuscle or smooth muscle
4.14137389684992e-08,1.14215166324027,0.361,0.216,8.28274779369983e-05,6,AAEL006433,,unspecified product
2.12812636731998e-14,0.734531970241832,0.586,0.211,4.2562527346399696e-11,8,AAEL006433,,unspecified product
4.69734360215229e-08,0.356079044217505,0.319,0.144,9.39468720430457e-05,6,AAEL012553,HOP,JAKSTAT pathway signalling  Janus Kinase  Hopscotch.
3.97186287904848e-22,0.773832826687937,0.476,0.141,7.9437257580969605e-19,9,AAEL012553,HOP,JAKSTAT pathway signalling  Janus Kinase  Hopscotch.
1.36802993926026e-07,0.711249462559275,0.418,0.308,0.000273605987852,6,AAEL019883,,unspecified product
2.19319877969613e-07,0.718496554757165,0.281,0.141,0.0004386397559392,6,AAEL014999,,unspecified product
1.22295640017297e-31,1.93431407974483,0.645,0.131,2.44591280034594e-28,8,AAEL014999,,unspecified product
1.0819693606990901e-21,0.349524508788542,0.415,0.139,2.1639387213981797e-18,9,AAEL014999,,unspecified product
3.45850018402872e-07,1.38515721410345,0.365,0.196,0.0006917000368057,6,AAEL013963,,tumor necrosis factor induced protein
9.98502688831832e-07,0.790107738045305,0.523,0.193,0.0019970053776636,8,AAEL013963,,tumor necrosis factor induced protein
7.07222788834955e-07,0.331383321212471,0.189,0.267,0.0014144455776699,6,AAEL004520,,cAMP/cgmp cyclic nucleotide phosphodiesterase
5.17376985041469e-12,1.70555962646904,0.595,0.254,1.03475397008294e-08,8,AAEL004520,,cAMP/cgmp cyclic nucleotide phosphodiesterase
5.7760802185540004e-11,0.270835915109218,0.415,0.26,1.1552160437108e-07,9,AAEL004520,,cAMP/cgmp cyclic nucleotide phosphodiesterase
1.22364742049076e-06,0.918275691883549,0.302,0.177,0.0024472948409815,6,AAEL023335,,unspecified product
0.0027834530776351,1.0964218752908,0.377,0.176,1.0,8,AAEL023335,,unspecified product
1.8501348654397302e-09,0.418054361550973,0.382,0.176,3.70026973087945e-06,9,AAEL023335,,unspecified product
1.46798737382706e-06,0.537208814228597,0.309,0.162,0.0029359747476541,6,AAEL019830,,unspecified product
2.50851396553649e-07,0.931080264403123,0.355,0.162,0.0005017027931072,8,AAEL019830,,unspecified product
2.0580813122989e-06,0.666742072353809,0.232,0.304,0.0041161626245978,6,AAEL006676,,unspecified product
2.2862016030363e-06,0.323890384972508,0.418,0.307,0.0045724032060725,6,AAEL004242,,juvenile hormone-inducible protein%2C putative
1.28574634407676e-45,0.273918786954737,0.661,0.3,2.5714926881535297e-42,7,AAEL004242,,juvenile hormone-inducible protein%2C putative
0.0001213228089573,0.934464459034765,0.463,0.31,0.242645617914665,11,AAEL004242,,juvenile hormone-inducible protein%2C putative
3.02890526878837e-06,0.367088433481507,0.449,0.37,0.0060578105375767,6,AAEL006364,,unspecified product
0.0039915866477418,0.783698655811806,0.45,0.371,1.0,8,AAEL006364,,unspecified product
3.58439300052438e-06,1.92333574764669,0.407,0.297,0.0071687860010487,6,AAEL019939,,unspecified product
4.808137844279201e-10,1.41104288194388,0.591,0.292,9.61627568855839e-07,8,AAEL019939,,unspecified product
1.595460756143e-31,0.512349323847229,0.613,0.292,3.1909215122859897e-28,9,AAEL019939,,unspecified product
0.0030124594867311,0.533653471308585,0.415,0.301,1.0,11,AAEL019939,,unspecified product
3.68582350626953e-06,0.433071943702343,0.309,0.189,0.007371647012539,6,AAEL028101,,unspecified product
1.9977968745452602e-10,1.38134208526442,0.341,0.189,3.99559374909051e-07,8,AAEL028101,,unspecified product
3.73281919396034e-06,0.547598274408502,0.323,0.211,0.0074656383879206,6,AAEL024849,,unspecified product
7.45811518003069e-06,1.60693819055475,0.541,0.205,0.0149162303600614,8,AAEL024849,,unspecified product
2.77927772677054e-47,0.845066689889521,0.646,0.203,5.55855545354109e-44,9,AAEL024849,,unspecified product
5.74953913503809e-06,0.488138799633874,0.256,0.114,0.0114990782700762,6,AAEL021365,,unspecified product
9.57693875997944e-07,1.33935945586395,0.518,0.107,0.0019153877519958,8,AAEL021365,,unspecified product
2.71694252702455e-84,1.05656067222694,0.703,0.102,5.4338850540491e-81,9,AAEL021365,,unspecified product
1.27962466326635e-05,0.668920000450924,0.298,0.113,0.0255924932653269,6,AAEL000405,,odd Oz protein
2.58585261586188e-184,0.505455805295419,0.832,0.098,5.17170523172377e-181,8,AAEL000405,,odd Oz protein
1.40561269769704e-07,1.7605166455071,0.414,0.119,0.0002811225395394,12,AAEL000405,,odd Oz protein
1.61024254733265e-05,0.28354385047333,0.175,0.257,0.0322048509466531,6,AAEL019671,,unspecified product
7.57178114341139e-37,2.47907009371315,0.709,0.24,1.5143562286822799e-33,8,AAEL019671,,unspecified product
1.5736991777082202e-45,0.95137780800007,0.679,0.242,3.14739835541644e-42,9,AAEL019671,,unspecified product
1.78552944560767e-05,0.421422887970768,0.298,0.313,0.0357105889121534,6,AAEL019951,,unspecified product
2.84225764538545e-05,0.465578548936089,0.425,0.335,0.0568451529077091,6,AAEL011522,,MRAS2%2C putative
1.82914729604162e-75,0.251556150583617,0.805,0.325,3.6582945920832497e-72,8,AAEL011522,,MRAS2%2C putative
3.03381761746549e-05,0.25024041390844,0.326,0.24,0.0606763523493097,6,AAEL012337,,goliath E3 ubiquitin ligase
1.66484710875468e-10,1.52468712415092,0.559,0.233,3.32969421750936e-07,8,AAEL012337,,goliath E3 ubiquitin ligase
6.5200147153688e-08,1.18699680324134,0.312,0.242,0.0001304002943073,10,AAEL012337,,goliath E3 ubiquitin ligase
4.4723243720418e-05,0.505016191932393,0.305,0.215,0.089446487440836,6,AAEL008569,,unspecified product
0.0081128828870657,0.63804935097119,0.341,0.218,1.0,11,AAEL008569,,unspecified product
4.5235610925568506e-09,1.06713198931851,0.586,0.217,9.0471221851137e-06,12,AAEL008569,,unspecified product
4.54835243758839e-05,0.256642106198843,0.302,0.195,0.0909670487517678,6,AAEL025818,,unspecified product
1.58375025108385e-07,1.31021031463848,0.345,0.195,0.0003167500502167,8,AAEL025818,,unspecified product
2.4771384341430798e-30,0.839985021664877,0.524,0.19,4.95427686828617e-27,9,AAEL025818,,unspecified product
5.93682998847499e-05,0.448135613833953,0.351,0.232,0.1187365997695,6,AAEL022180,,unspecified product
8.7406719777411e-05,1.19067885623554,0.47,0.386,0.174813439554822,6,AAEL022285,,unspecified product
2.0161994737603702e-113,3.03016245188614,0.968,0.372,4.03239894752074e-110,8,AAEL022285,,unspecified product
4.10641967811066e-110,3.72298350851053,0.986,0.372,8.21283935622132e-107,9,AAEL022285,,unspecified product
0.000114463288208,1.05810580396391,0.26,0.333,0.228926576416031,6,AAEL023003,,unspecified product
8.21335906775392e-45,1.00802444077385,0.774,0.317,1.64267181355078e-41,9,AAEL023003,,unspecified product
0.0001362811286697,0.724526134516501,0.26,0.127,0.272562257339556,6,AAEL023104,,unspecified product
0.000604381248765,1.37422172668035,0.27,0.127,1.0,7,AAEL023104,,unspecified product
0.0001374542582302,0.321775415727204,0.288,0.152,0.274908516460405,6,AAEL009755,,unspecified product
1.51664453949186e-17,0.552430373214709,0.434,0.149,3.0332890789837104e-14,9,AAEL009755,,unspecified product
0.0001574197760374,0.666106749179475,0.319,0.186,0.314839552074806,6,AAEL026960,,unspecified product
5.21436452314701e-08,1.05404336563911,0.341,0.186,0.0001042872904629,8,AAEL026960,,unspecified product
0.0002960098929303,0.3989854636389,0.407,0.322,0.592019785860603,6,AAEL007920,,unspecified product
6.3188958068838e-13,1.8009821697583,0.609,0.316,1.2637791613767602e-09,8,AAEL007920,,unspecified product
0.0003270362575576,0.270397321620469,0.386,0.297,0.654072515115361,6,AAEL015118,,unspecified product
0.0002012448961692,0.7545700048989,0.386,0.298,0.402489792338413,8,AAEL015118,,unspecified product
0.0017303589591375,0.273406148653988,0.12,0.303,1.0,10,AAEL015118,,unspecified product
0.000348795170949,0.450855896997065,0.344,0.26,0.697590341898195,6,AAEL028037,,unspecified product
9.99776203394294e-10,1.8033276042936,0.577,0.254,1.99955240678859e-06,8,AAEL028037,,unspecified product
3.29949746747703e-23,0.315750467323337,0.542,0.255,6.59899493495406e-20,9,AAEL028037,,unspecified product
0.0010112049401906,0.499784927403172,0.39,0.263,1.0,11,AAEL028037,,unspecified product
0.0004144967747214,0.466374704237488,0.235,0.25,0.828993549442866,6,AAEL001244,,unspecified product
7.83984801416976e-10,0.484136340664014,0.396,0.245,1.56796960283395e-06,9,AAEL001244,,unspecified product
0.0008338882462829,0.495069221681554,0.295,0.165,1.0,6,AAEL027240,,unspecified product
7.078069954823531e-20,0.703152483117395,0.264,0.167,1.41561399096471e-16,8,AAEL027240,,unspecified product
2.11568184018078e-37,0.980711768513667,0.538,0.159,4.23136368036156e-34,9,AAEL027240,,unspecified product
0.0014059830991705,0.304509772070349,0.326,0.243,1.0,6,AAEL013723,,polypyrimidine tract binding protein
4.91560001119355e-113,1.4113927776424,0.84,0.229,9.8312000223871e-110,9,AAEL013723,,polypyrimidine tract binding protein
0.0026598465892612,0.767553850844753,0.267,0.124,1.0,6,AAEL019772,,unspecified product
0.002981954473785,0.568252681789799,0.295,0.245,1.0,6,AAEL009212,,lola
3.0853483244787002e-21,2.05773781975331,0.664,0.234,6.17069664895739e-18,8,AAEL009212,,lola
3.2095809906780197e-77,1.13813984294021,0.849,0.229,6.419161981356051e-74,9,AAEL009212,,lola
9.6942073123285e-08,0.746952137381841,0.304,0.245,0.0001938841462465,10,AAEL009212,,lola
1.18827455275619e-07,0.492300294166935,0.655,0.245,0.0002376549105512,12,AAEL009212,,lola
0.0031835711873412,0.479539193370636,0.305,0.179,1.0,6,AAEL012212,,unspecified product
0.0038710611310309,0.360278951856381,0.26,0.178,1.0,6,AAEL011564,,choline-phosphate cytidylyltransferase a%2C b
1.3757073677931899e-11,1.48796284963904,0.545,0.17,2.75141473558639e-08,8,AAEL011564,,choline-phosphate cytidylyltransferase a%2C b
3.85014511445118e-24,0.426959052622574,0.472,0.173,7.70029022890236e-21,9,AAEL011564,,choline-phosphate cytidylyltransferase a%2C b
6.892777093592871e-09,0.611307094554734,0.264,0.18,1.37855541871857e-05,10,AAEL011564,,choline-phosphate cytidylyltransferase a%2C b
0.000344214512243,0.369137102620662,0.379,0.181,0.68842902448617,12,AAEL011564,,choline-phosphate cytidylyltransferase a%2C b
0.0053365684839691,0.403276728993861,0.256,0.186,1.0,6,AAEL019444,,unspecified product
3.85912912082055e-16,1.82277790176737,0.6,0.176,7.71825824164109e-13,8,AAEL019444,,unspecified product
3.9739712191815205e-15,0.343348087122655,0.41,0.182,7.947942438363049e-12,9,AAEL019444,,unspecified product
0.0001569825677421,0.612629924837063,0.379,0.188,0.313965135484346,12,AAEL019444,,unspecified product
0.0075443819525104,0.313523735712776,0.288,0.239,1.0,6,AAEL017280,,unspecified product
1.14607529277953e-10,1.58059781054935,0.573,0.231,2.29215058555905e-07,8,AAEL017280,,unspecified product
